Code secteur;Libelle secteur;Code site;Libelle site;Code batiment;Libelle batiment;Lattitude/longitude;Adresse numero;Adresse rue;Adresse code postal;Adresse ville;Code salle;Libellé salle;Numero piece
17;TALENCE;1;PEIXOTTO;A01;Bâtiment A01;44.808524/-0.592029;351;cours de la libération;33405;TALENCE;33;Salle TP;
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;33;Salle de cours;MB5
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;34;Salle de cours;MB6
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;34;Salle TP;16
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;35;Labo de langues;
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;35;Salle TP;18
16;PESSAC;2;BORDES;B04;Bâtiment B04;44.802459/-0.609297;1;avenue des facultés;33067;PESSAC;35;Salle TP;
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;36;Labo de langues;
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;36;Salle TP;44
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;37;Salle de cours;LC9
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;37;Salle TP;17
17;TALENCE;1;PEIXOTTO;A01;Bâtiment A01;44.808524/-0.592029;351;cours de la libération;33405;TALENCE;38;Salle TP;
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;39;Labo de langues;
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;40;Salle de cours;
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;43;Salle de cours;KB6
16;PESSAC;2;BORDES;B04;Bâtiment B04;44.802459/-0.609297;1;avenue des facultés;33067;PESSAC;44;Salle TP;
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;44;Salle de cours;KB6bis
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;45;Salle de cours;KB7
1;AGEN;11;CAMPUS MICHEL SERRES;K2;IUT - GACO;44.185162/0.624881;1;campus Michel Serres;47000;AGEN;1;Salle TD;24
5;BORDEAUX ;23;CARREIRE;223;Zone Nord A;44.827917/-0.607231;146;Léo Saignat;33076;BORDEAUX;1A-041;Salle de cours;
5;BORDEAUX ;23;CARREIRE;223;Zone Nord A;44.827917/-0.607231;146;Léo Saignat;33076;BORDEAUX;1A-131;Salle de cours;
1;AGEN;11;CAMPUS MICHEL SERRES;K2;IUT - GACO;44.185162/0.624881;1;campus Michel Serres;47000;AGEN;10;Salle informatique;22
17;TALENCE;1;PEIXOTTO;A29;Bâtiment A29;44.807789/-0.596761;351;cours de la libération;33405;TALENCE;100;Salle de cours;
5;BORDEAUX ;24;LA VICTOIRE;G;Bâtiment G;44.831193/-0.570374;3 ter;place de la Victoire;33076;BORDEAUX;101;Salle de cours;
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;101;Salle de cours;JE2
17;TALENCE;1;PEIXOTTO;A10a;Bâtiment A10 ancien;;351;cours de la libération;33405;TALENCE;101;Salle TP;
13;MONT DE MARSAN;19;INSPE MONT MARSAN;A;Bâtiment A;43.885302/-0.511827;335;rue Saint Pierre;40000;MONT DE MARSAN;101;Salle TP;
17;TALENCE;1;PEIXOTTO;A10;Bâtiment A10;44.807324/-0.594966;351;cours de la libération;33405;TALENCE;101;Salle TP;
17;TALENCE;1;PEIXOTTO;A29;Bâtiment A29;44.807789/-0.596761;351;cours de la libération;33405;TALENCE;101;Salle de cours;
17;TALENCE;1;PEIXOTTO;A22;Bâtiment A22;44.807202/-0.598968;351;cours de la libération;33405;TALENCE;101;Salle TD;
5;BORDEAUX ;24;LA VICTOIRE;B1;Bâtiment Broca 1;44.831614/-0.571491;18  34;Paul Broca;33076;BORDEAUX;101;Salle de cours;0
5;BORDEAUX ;24;LA VICTOIRE;G;Bâtiment G;44.831193/-0.570374;3 ter;place de la Victoire;33076;BORDEAUX;101;Salle de cours;
5;BORDEAUX ;24;LA VICTOIRE;I;Bâtiment I;44.831679/-0.570474;3 ter;place de la Victoire;33076;BORDEAUX;101;Salle de cours;IC3
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;101;Salle de cours;JD2
8;GRADIGNAN;5;ROCQUENCOURT;E03;Bâtiment 3B SGM;44.791344/-0.610872;15;rue Naudet;33175;GRADIGNAN;101;Salle TP;
5;BORDEAUX ;23;CARREIRE;230;Odontologie;44.826240/-0.606162;146;Léo Saignat;33076;BORDEAUX;101;Salle TP;
5;BORDEAUX ;17;PEY-BERLAND;B1;Bâtiment Pey Berland;44.837137/-0.578111;35;place Pey Berland;33076;BORDEAUX;101;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;A1;Bâtiment A1;44.797665/-0.619361;;rue Léon Duguit;33608;PESSAC;101;Amphithéâtre;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;A;Bâtiment A;44.797958/-0.618408;;rue Léon Duguit;33608;PESSAC;101;Amphithéâtre;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;D;Amphi AUBY;44.797039/-0.619031;;rue Léon Duguit;33608;PESSAC;101;Amphithéâtre;
16;PESSAC;5;ROCQUENCOURT;R2;Extension STAPS;44.794194/-0.614648;12;avenue Camille Jullian;33600;PESSAC;101;Amphithéâtre;
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;101;Salle de cours;13
12;MERIGNAC;18;INSPE MERIGNAC;E;Bâtiment E;44.838471/-0.630325;160;avenue de Verdun;33700;MERIGNAC;101;Salle de cours;101
5;BORDEAUX ;16;INSPE CAUDERAN;C;Bâtiment Condorcet (bat 5);44.847846/-0.600809;49;rue de l'école Normale;33000;BORDEAUX;101;Salle de cours;511
5;BORDEAUX ;23;CARREIRE;232;Restaurant Mascaret;44.823507/-0.607260;146;Léo Saignat;33076;BORDEAUX;101a;Salle de cours;0
5;BORDEAUX ;23;CARREIRE;232;Restaurant Mascaret;44.823507/-0.607260;146;Léo Saignat;33076;BORDEAUX;101b;Salle de cours;0
5;BORDEAUX ;23;CARREIRE;232;Restaurant Mascaret;44.823507/-0.607260;146;Léo Saignat;33076;BORDEAUX;101c;Salle de cours;0
5;BORDEAUX ;23;CARREIRE;232;Restaurant Mascaret;44.823507/-0.607260;146;Léo Saignat;33076;BORDEAUX;101d;Salle de cours;0
5;BORDEAUX ;24;LA VICTOIRE;I;Bâtiment I;44.831679/-0.570474;3 ter;place de la Victoire;33076;BORDEAUX;102;Salle de cours;IC3
5;BORDEAUX ;17;PEY-BERLAND;B1;Bâtiment Pey Berland;44.837137/-0.578111;35;place Pey Berland;33076;BORDEAUX;102;Salle de cours;
17;TALENCE;1;PEIXOTTO;A09b;Bâtiment A09b;44.807562/-0.594503;351;cours de la libération;33405;TALENCE;102;Salle de cours;
17;TALENCE;1;PEIXOTTO;A10a;Bâtiment A10 ancien;;351;cours de la libération;33405;TALENCE;102;Salle TP;
5;BORDEAUX ;24;LA VICTOIRE;G;Bâtiment G;44.831193/-0.570374;3 ter;place de la Victoire;33076;BORDEAUX;102;Salle de cours;
13;MONT DE MARSAN;19;INSPE MONT MARSAN;A;Bâtiment A;43.885302/-0.511827;335;rue Saint Pierre;40000;MONT DE MARSAN;102;Salle de cours;17
17;TALENCE;1;PEIXOTTO;A10;Bâtiment A10;44.807324/-0.594966;351;cours de la libération;33405;TALENCE;102;Salle TP;
17;TALENCE;1;PEIXOTTO;A29;Bâtiment A29;44.807789/-0.596761;351;cours de la libération;33405;TALENCE;102;Salle de cours;
17;TALENCE;1;PEIXOTTO;A22;Bâtiment A22;44.807202/-0.598968;351;cours de la libération;33405;TALENCE;102;Salle TD;
8;GRADIGNAN;5;ROCQUENCOURT;E03;Bâtiment 3B SGM;44.791344/-0.610872;15;rue Naudet;33175;GRADIGNAN;102;Salle TP;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;A;Bâtiment A;44.797958/-0.618408;;rue Léon Duguit;33608;PESSAC;102;Amphithéâtre;
14;PAU;21;INSPE PAU;A1;Bâtiment A1;43.309979/-0.372112;44;Bd du recteur Jean Sarrailh BP 7517;64075;PAU;102;Salle de cours;102
14;PAU;21;INSPE PAU;A;Bâtiment A;43.309377/-0.371865;44;Bd du recteur Jean Sarrailh BP 7517;64075;PAU;102;Salle de cours;204
16;PESSAC;2;BORDES;B04;Bâtiment B04;44.802459/-0.609297;1;avenue des facultés;33067;PESSAC;102;Salle TP;
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;102;Salle TD;1
17;TALENCE;26;JARDIN BOTANIQUE;248;Orangerie;44.809879/-0.589431;;avenue Espeleta;33400;TALENCE;102;Salle TP;
12;MERIGNAC;18;INSPE MERIGNAC;E;Bâtiment E;44.838471/-0.630325;160;avenue de Verdun;33700;MERIGNAC;102;Salle de cours;102
15;PERIGUEUX;22;CAMPUS PERIGORD;C;Bâtiment C;45.196504/0.717808;39;rue Paul Mazy;24019;PERIGUEUX;102;Salle informatique;
17;TALENCE;1;PEIXOTTO;A10a;Bâtiment A10 ancien;;351;cours de la libération;33405;TALENCE;102a;Salle TP;
5;BORDEAUX ;23;CARREIRE;214;Bâtiment ED;44.824678/-0.606866;146;Léo Saignat;33076;BORDEAUX;103;Labo de langues;103
5;BORDEAUX ;17;PEY-BERLAND;B1;Bâtiment Pey Berland;44.837137/-0.578111;35;place Pey Berland;33076;BORDEAUX;103;Salle de cours;
13;MONT DE MARSAN;19;INSPE MONT MARSAN;A;Bâtiment A;43.885302/-0.511827;335;rue Saint Pierre;40000;MONT DE MARSAN;103;Salle de cours;16
17;TALENCE;1;PEIXOTTO;A01;Bâtiment A01;44.808524/-0.592029;351;cours de la libération;33405;TALENCE;103;Salle TP;109
17;TALENCE;1;PEIXOTTO;A29;Bâtiment A29;44.807789/-0.596761;351;cours de la libération;33405;TALENCE;103;Salle de cours;
17;TALENCE;1;PEIXOTTO;A22;Bâtiment A22;44.807202/-0.598968;351;cours de la libération;33405;TALENCE;103;Salle TD;
17;TALENCE;1;PEIXOTTO;A21;Bâtiment A21;44.806464/-0.597934;351;cours de la libération;33405;TALENCE;103;Salle de cours;150
16;PESSAC;2;BORDES;B06;Bâtiment B06;44.803135/-0.608129;1;avenue des facultés;33067;PESSAC;103;Salle TD;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;A;Bâtiment A;44.797958/-0.618408;;rue Léon Duguit;33608;PESSAC;103;Amphithéâtre;
14;PAU;21;INSPE PAU;A;Bâtiment A;43.309377/-0.371865;44;Bd du recteur Jean Sarrailh BP 7517;64075;PAU;103;Salle d'équipe;
14;PAU;21;INSPE PAU;B;Bâtiment B;43.309124/-0.372328;44;Bd du recteur Jean Sarrailh BP 7517;64075;PAU;103;Salle de cours;B5
14;PAU;21;INSPE PAU;A1;Bâtiment A1;43.309979/-0.372112;44;Bd du recteur Jean Sarrailh BP 7517;64075;PAU;103;Salle de cours;103
16;PESSAC;2;BORDES;B05;Bâtiment B05;44.802601/-0.608549;1;avenue des facultés;33067;PESSAC;103;Salle informatique;4
16;PESSAC;2;BORDES;B16;Bâtiment B16;44.804395/-0.607311;1;avenue des facultés;33067;PESSAC;103;Salle TP;13
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;103;Salle TD;8
12;MERIGNAC;18;INSPE MERIGNAC;E;Bâtiment E;44.838471/-0.630325;160;avenue de Verdun;33700;MERIGNAC;103;Salle de cours;103
17;TALENCE;1;PEIXOTTO;A09b;Bâtiment A09b;44.807562/-0.594503;351;cours de la libération;33405;TALENCE;103;Salle de cours;
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;104;Salle de cours;QD11
5;BORDEAUX ;16;INSPE CAUDERAN;C;Bâtiment Condorcet (bat 5);44.847846/-0.600809;49;rue de l'école Normale;33000;BORDEAUX;104;Salle de cours;512
17;TALENCE;1;PEIXOTTO;A01;Bâtiment A01;44.808524/-0.592029;351;cours de la libération;33405;TALENCE;104;Salle TP;104
17;TALENCE;1;PEIXOTTO;A29;Bâtiment A29;44.807789/-0.596761;351;cours de la libération;33405;TALENCE;104;Salle de cours;
17;TALENCE;1;PEIXOTTO;A22;Bâtiment A22;44.807202/-0.598968;351;cours de la libération;33405;TALENCE;104;Salle TD;
17;TALENCE;1;PEIXOTTO;A21;Bâtiment A21;44.806464/-0.597934;351;cours de la libération;33405;TALENCE;104;Salle de cours;151
8;GRADIGNAN;5;ROCQUENCOURT;E03;Bâtiment 3B SGM;44.791344/-0.610872;15;rue Naudet;33175;GRADIGNAN;104;Salle TP;
1;AGEN;11;CAMPUS MICHEL SERRES;K1;DUSA;44.185901/0.625623;1;campus Michel Serres;47000;AGEN;104;Salle de cours;
1;AGEN;11;CAMPUS MICHEL SERRES;K3;IUT - QLIO;44.185593/0.623665;1;campus Michel Serres;47000;AGEN;104;Salle informatique;
16;PESSAC;2;BORDES;B07;Bâtiment B07;44.803271/-0.609516;1;avenue des facultés;33067;PESSAC;104;Salle TP;104
16;PESSAC;2;BORDES;B06;Bâtiment B06;44.803135/-0.608129;1;avenue des facultés;33067;PESSAC;104;Salle TD;
14;PAU;21;INSPE PAU;A;Bâtiment A;43.309377/-0.371865;44;Bd du recteur Jean Sarrailh BP 7517;64075;PAU;104;Salle d'équipe;
14;PAU;21;INSPE PAU;A1;Bâtiment A1;43.309979/-0.372112;44;Bd du recteur Jean Sarrailh BP 7517;64075;PAU;104;Salle de cours;104
16;PESSAC;2;BORDES;B16;Bâtiment B16;44.804395/-0.607311;1;avenue des facultés;33067;PESSAC;104;Salle TP;14
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;104;Salle TD;2
8;GRADIGNAN;5;ROCQUENCOURT;E11;Bâtiment 11AB GC;44.790984/-0.607011;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;104;Salle informatique;104;;;;;;
12;MERIGNAC;18;INSPE MERIGNAC;E;Bâtiment E;44.838471/-0.630325;160;avenue de Verdun;33700;MERIGNAC;104;Salle de cours;104
17;TALENCE;1;PEIXOTTO;A09b;Bâtiment A09b;44.807562/-0.594503;351;cours de la libération;33405;TALENCE;104;Salle de cours;
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;105;Salle de cours;QD8
1;AGEN;11;CAMPUS MICHEL SERRES;K3;IUT - QLIO;44.185593/0.623665;1;campus Michel Serres;47000;AGEN;105;Salle TD;
17;TALENCE;1;PEIXOTTO;A10;Bâtiment A10;44.807324/-0.594966;351;cours de la libération;33405;TALENCE;105;Salle de cours;
17;TALENCE;1;PEIXOTTO;A10a;Bâtiment A10 ancien;;351;cours de la libération;33405;TALENCE;105;Salle TP;
13;MONT DE MARSAN;19;INSPE MONT MARSAN;A;Bâtiment A;43.885302/-0.511827;335;rue Saint Pierre;40000;MONT DE MARSAN;105;Salle informatique;15
17;TALENCE;1;PEIXOTTO;A29;Bâtiment A29;44.807789/-0.596761;351;cours de la libération;33405;TALENCE;105;Salle de cours;
5;BORDEAUX ;17;PEY-BERLAND;B1;Bâtiment Pey Berland;44.837137/-0.578111;35;place Pey Berland;33076;BORDEAUX;105;Salle de cours;
16;PESSAC;2;BORDES;B07;Bâtiment B07;44.803271/-0.609516;1;avenue des facultés;33067;PESSAC;105;Salle TP;105
14;PAU;21;INSPE PAU;A;Bâtiment A;43.309377/-0.371865;44;Bd du recteur Jean Sarrailh BP 7517;64075;PAU;105;Salle d'équipe;
16;PESSAC;2;BORDES;B04;Bâtiment B04;44.802459/-0.609297;1;avenue des facultés;33067;PESSAC;105;Salle TP;
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;105;Salle TD;9
12;MERIGNAC;18;INSPE MERIGNAC;E;Bâtiment E;44.838471/-0.630325;160;avenue de Verdun;33700;MERIGNAC;105;Salle de cours;105
5;BORDEAUX ;16;INSPE CAUDERAN;C;Bâtiment Condorcet (bat 5);44.847846/-0.600809;49;rue de l'école Normale;33000;BORDEAUX;105;Salle de cours;513
17;TALENCE;1;PEIXOTTO;A22;Bâtiment A22;44.807202/-0.598968;351;cours de la libération;33405;TALENCE;105;Salle TD;
17;TALENCE;1;PEIXOTTO;A10a;Bâtiment A10 ancien;;351;cours de la libération;33405;TALENCE;106;Salle TP;
13;MONT DE MARSAN;19;INSPE MONT MARSAN;A;Bâtiment A;43.885302/-0.511827;335;rue Saint Pierre;40000;MONT DE MARSAN;106;Salle informatique;14
17;TALENCE;1;PEIXOTTO;A01;Bâtiment A01;44.808524/-0.592029;351;cours de la libération;33405;TALENCE;106;Salle TP;104
17;TALENCE;1;PEIXOTTO;A29;Bâtiment A29;44.807789/-0.596761;351;cours de la libération;33405;TALENCE;106;Salle de cours;
17;TALENCE;1;PEIXOTTO;A10;Bâtiment A10;44.807324/-0.594966;351;cours de la libération;33405;TALENCE;106;Salle TP;
5;BORDEAUX ;23;CARREIRE;230;Odontologie;44.826240/-0.606162;146;Léo Saignat;33076;BORDEAUX;106;Salle TP;
1;AGEN;11;CAMPUS MICHEL SERRES;K3;IUT - QLIO;44.185593/0.623665;1;campus Michel Serres;47000;AGEN;106;Salle TP;
1;AGEN;11;CAMPUS MICHEL SERRES;K1;DUSA;44.185901/0.625623;1;campus Michel Serres;47000;AGEN;106;Salle TP;
14;PAU;21;INSPE PAU;A1;Bâtiment A1;43.309979/-0.372112;44;Bd du recteur Jean Sarrailh BP 7517;64075;PAU;106;Salle de cours;106
16;PESSAC;2;BORDES;B05;Bâtiment B05;44.802601/-0.608549;1;avenue des facultés;33067;PESSAC;106;Salle informatique;5
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;106;Salle TD;3
17;TALENCE;1;PEIXOTTO;A01;Bâtiment A01;44.808524/-0.592029;351;cours de la libération;33405;TALENCE;106a;Salle TP;104
13;MONT DE MARSAN;19;INSPE MONT MARSAN;A;Bâtiment A;43.885302/-0.511827;335;rue Saint Pierre;40000;MONT DE MARSAN;-107;Salle de cours;0
8;GRADIGNAN;5;ROCQUENCOURT;E11;Bâtiment 11AB GC;44.790984/-0.607011;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;107;Salle informatique;107;;;;;;
17;TALENCE;1;PEIXOTTO;A22;Bâtiment A22;44.807202/-0.598968;351;cours de la libération;33405;TALENCE;107;Salle TD;
1;AGEN;11;CAMPUS MICHEL SERRES;K1;DUSA;44.185901/0.625623;1;campus Michel Serres;47000;AGEN;107;Salle TP;
17;TALENCE;1;PEIXOTTO;A28;Bâtiment A28;44.807755/-0.597381;351;cours de la libération;33405;TALENCE;107;Salle informatique;105
17;TALENCE;1;PEIXOTTO;A29;Bâtiment A29;44.807789/-0.596761;351;cours de la libération;33405;TALENCE;107;Salle de cours;
17;TALENCE;1;PEIXOTTO;A28;Bâtiment A28;44.807755/-0.597381;351;cours de la libération;33405;TALENCE;108;Salle informatique;104
17;TALENCE;1;PEIXOTTO;A01;Bâtiment A01;44.808524/-0.592029;351;cours de la libération;33405;TALENCE;108;Salle informatique;
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;108;Salle TD;4
14;PAU;21;INSPE PAU;A1;Bâtiment A1;43.309979/-0.372112;44;Bd du recteur Jean Sarrailh BP 7517;64075;PAU;108;Salle de cours;108
17;TALENCE;1;PEIXOTTO;A22;Bâtiment A22;44.807202/-0.598968;351;cours de la libération;33405;TALENCE;108;Salle TD;
13;MONT DE MARSAN;19;INSPE MONT MARSAN;A;Bâtiment A;43.885302/-0.511827;335;rue Saint Pierre;40000;MONT DE MARSAN;109;Salle de cours;13
17;TALENCE;1;PEIXOTTO;A28;Bâtiment A28;44.807755/-0.597381;351;cours de la libération;33405;TALENCE;109;Salle informatique;101
17;TALENCE;1;PEIXOTTO;A01;Bâtiment A01;44.808524/-0.592029;351;cours de la libération;33405;TALENCE;109;Salle TP;109
8;GRADIGNAN;5;ROCQUENCOURT;E11;Bâtiment 11AB GC;44.790984/-0.607011;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;109;Salle informatique;109;;;;;;
17;TALENCE;1;PEIXOTTO;A21;Bâtiment A21;44.806464/-0.597934;351;cours de la libération;33405;TALENCE;109;Salle de cours;152
16;PESSAC;2;BORDES;B07;Bâtiment B07;44.803271/-0.609516;1;avenue des facultés;33067;PESSAC;109;Salle TP;109
14;PAU;21;INSPE PAU;A1;Bâtiment A1;43.309979/-0.372112;44;Bd du recteur Jean Sarrailh BP 7517;64075;PAU;109;Salle de cours;109
17;TALENCE;1;PEIXOTTO;A22;Bâtiment A22;44.807202/-0.598968;351;cours de la libération;33405;TALENCE;109;Salle TD;
5;BORDEAUX ;24;LA VICTOIRE;AE;Bâtiment AE;44.831316/-0.570209;3 ter;place de la Victoire;33076;BORDEAUX;110;Salle de cours;
14;PAU;21;INSPE PAU;A1;Bâtiment A1;43.309979/-0.372112;44;Bd du recteur Jean Sarrailh BP 7517;64075;PAU;110;Salle de cours;110
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;110;Salle TD;5
8;GRADIGNAN;5;ROCQUENCOURT;E08;Bâtiment 8AB GMP;44.790752/-0.609695;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;110;Salle Informatique;27;;;;;;
17;TALENCE;1;PEIXOTTO;A21;Bâtiment A21;44.806464/-0.597934;351;cours de la libération;33405;TALENCE;110;Salle de cours;153
1;AGEN;11;CAMPUS MICHEL SERRES;K1;DUSA;44.185901/0.625623;1;campus Michel Serres;47000;AGEN;110;Salle TP;
13;MONT DE MARSAN;19;INSPE MONT MARSAN;A;Bâtiment A;43.885302/-0.511827;335;rue Saint Pierre;40000;MONT DE MARSAN;110;Salle de cours;
17;TALENCE;1;PEIXOTTO;A28;Bâtiment A28;44.807755/-0.597381;351;cours de la libération;33405;TALENCE;110;Salle informatique;102
17;TALENCE;1;PEIXOTTO;A22;Bâtiment A22;44.807202/-0.598968;351;cours de la libération;33405;TALENCE;110;Salle TD;
5;BORDEAUX ;24;LA VICTOIRE;AE;Bâtiment AE;44.831316/-0.570209;3 ter;place de la Victoire;33076;BORDEAUX;111;Salle de cours;
16;PESSAC;2;BORDES;B06;Bâtiment B06;44.803135/-0.608129;1;avenue des facultés;33067;PESSAC;111;Salle TD;
5;BORDEAUX ;23;CARREIRE;218;Pharma 1;44.826435/-0.605938;146;Léo Saignat;33076;BORDEAUX;111;Salle TP;
5;BORDEAUX ;23;CARREIRE;214;Bâtiment ED;44.824678/-0.606866;146;Léo Saignat;33076;BORDEAUX;111;Salle de cours;111
17;TALENCE;1;PEIXOTTO;A01;Bâtiment A01;44.808524/-0.592029;351;cours de la libération;33405;TALENCE;111;Salle de cours;111
13;MONT DE MARSAN;19;INSPE MONT MARSAN;A;Bâtiment A;43.885302/-0.511827;335;rue Saint Pierre;40000;MONT DE MARSAN;111;Salle de cours;11
17;TALENCE;1;PEIXOTTO;A28;Bâtiment A28;44.807755/-0.597381;351;cours de la libération;33405;TALENCE;111;Salle informatique;103
17;TALENCE;1;PEIXOTTO;A22;Bâtiment A22;44.807202/-0.598968;351;cours de la libération;33405;TALENCE;111;Salle TD;
17;TALENCE;1;PEIXOTTO;A21;Bâtiment A21;44.806464/-0.597934;351;cours de la libération;33405;TALENCE;111;Salle de cours;154
8;GRADIGNAN;5;ROCQUENCOURT;E06;Bâtiment 6AB MP;44.790756/-0.611779;15;rue Naudet;33175;GRADIGNAN;111;Salle TD;111
5;BORDEAUX ;24;LA VICTOIRE;AE;Bâtiment AE;44.831316/-0.570209;3 ter;place de la Victoire;33076;BORDEAUX; +111b;Salle de cours;
5;BORDEAUX ;23;CARREIRE;214;Bâtiment ED;44.824678/-0.606866;146;Léo Saignat;33076;BORDEAUX;112;Salle de cours;112
17;TALENCE;1;PEIXOTTO;A22;Bâtiment A22;44.807202/-0.598968;351;cours de la libération;33405;TALENCE;112;Salle TD;
1;AGEN;11;CAMPUS MICHEL SERRES;K1;DUSA;44.185901/0.625623;1;campus Michel Serres;47000;AGEN;112;Salle TP;
16;PESSAC;2;BORDES;B06;Bâtiment B06;44.803135/-0.608129;1;avenue des facultés;33067;PESSAC;112;Salle TD;
12;MERIGNAC;18;INSPE MERIGNAC;D;Bâtiment D;44.838466/-0.627879;160;avenue de Verdun;33700;MERIGNAC;112;Salle de cours;D105
13;MONT DE MARSAN;19;INSPE MONT MARSAN;A;Bâtiment A;43.885302/-0.511827;335;rue Saint Pierre;40000;MONT DE MARSAN;112;Salle de cours;
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;112;Salle TD;6
5;BORDEAUX ;24;LA VICTOIRE;AE;Bâtiment AE;44.831316/-0.570209;3 ter;place de la Victoire;33076;BORDEAUX;112;Salle de cours;P-1-09
8;GRADIGNAN;5;ROCQUENCOURT;E06;Bâtiment 6AB MP;44.790756/-0.611779;15;rue Naudet;33175;GRADIGNAN;112;Salle TP;112
5;BORDEAUX ;23;CARREIRE;230;Odontologie;44.826240/-0.606162;146;Léo Saignat;33076;BORDEAUX;112;Salle TP;
16;PESSAC;5;ROCQUENCOURT;R1;STAPS;44.793387/-0.614536;12;avenue Camille Jullian;33600;PESSAC;112;Salle de cours;
16;PESSAC;5;ROCQUENCOURT;R1;STAPS;44.793387/-0.614536;12;avenue Camille Jullian;33600;PESSAC;113;Salle TD;
1;AGEN;11;CAMPUS MICHEL SERRES;K3;IUT - QLIO;44.185593/0.623665;1;campus Michel Serres;47000;AGEN;113;Salle informatique;
12;MERIGNAC;18;INSPE MERIGNAC;D;Bâtiment D;44.838466/-0.627879;160;avenue de Verdun;33700;MERIGNAC;113;Salle de cours;D104
